event_id;wedstrijd;ronde;speler;team;positie;shots;onTarget;headers;headersOnTarget;outsideBox;outsideBoxOnTarget;tackles;foulsCommitted;foulsDrawn
12813011;Colombia - Ghana;Round of 32;Elisha Owusu;Ghana;M;0;0;0;0;0;0;1;;
12813011;Colombia - Ghana;Round of 32;Abdul Fatawu Issahaku;Ghana;F;0;0;0;0;0;0;;1;2
12813011;Colombia - Ghana;Round of 32;Ernest Nuamah;Ghana;F;0;0;0;0;0;0;2;2;1
12813011;Colombia - Ghana;Round of 32;Prince Kwabena Adu;Ghana;F;0;0;0;0;0;0;;1;
12813011;Colombia - Ghana;Round of 32;Joseph Anang;Ghana;G;0;0;0;0;0;0;;;
12813011;Colombia - Ghana;Round of 32;Benjamin Asare;Ghana;G;0;0;0;0;0;0;;;
12813011;Colombia - Ghana;Round of 32;Jonas Adjei Adjetey;Ghana;D;0;0;0;0;0;0;;;
12813011;Colombia - Ghana;Round of 32;Abdul Mumin;Ghana;D;0;0;0;0;0;0;;;
12813011;Colombia - Ghana;Round of 32;Rahman Baba;Ghana;D;0;0;0;0;0;0;;;
12813011;Colombia - Ghana;Round of 32;Kojo Peprah Oppong;Ghana;D;0;0;0;0;0;0;;;
12813011;Colombia - Ghana;Round of 32;Christopher Baah;Ghana;F;0;0;0;0;0;0;;;
12813011;Colombia - Ghana;Round of 32;Augustine Boakye;Ghana;M;0;0;0;0;0;0;;;
12813011;Colombia - Ghana;Round of 32;Brandon Thomas-Asante;Ghana;F;0;0;0;0;0;0;;;
12813011;Colombia - Ghana;Round of 32;Kamaldeen Sulemana;Ghana;F;0;0;0;0;0;0;;;
